x y z
17.781616 43.757783 1.500000
-117.614583 47.636370 1.500000
-118.422836 182.516786 1.500000
-234.667946 151.035946 1.500000
-44.086305 262.211920 1.500000
-72.841533 35.467456 1.500000
-218.324234 86.701219 1.500000
91.605165 102.289672 1.500000
87.699830 193.135565 1.500000
-198.215229 122.932541 1.500000
-68.049447 79.799746 1.500000
219.040715 248.245030 1.500000
66.454924 305.348707 1.500000
-23.482207 282.134035 1.500000
2.719695 131.990107 1.500000
-132.263172 346.938110 1.500000
191.278678 252.657683 1.500000
242.426200 259.721667 1.500000
237.691810 110.401019 1.500000
-125.158209 117.136178 1.500000
-78.929587 205.625214 1.500000
-156.221158 111.498974 1.500000
-75.779984 279.442195 1.500000
-67.612714 137.114410 1.500000
95.855748 83.525190 1.500000
-139.850548 82.621660 1.500000
244.382947 75.998473 1.500000
-182.952584 191.487253 1.500000
-234.184516 30.544206 1.500000
205.790907 233.352595 1.500000
127.120873 137.832728 1.500000
-53.840446 231.532396 1.500000
74.409595 373.041981 1.500000
-118.492079 358.088079 1.500000
-151.443192 240.736965 1.500000
12.951146 179.424609 1.500000
-56.416045 289.883594 1.500000
82.121893 369.699938 1.500000
-126.344624 211.224223 1.500000
106.407666 62.833958 1.500000
167.084665 317.775811 1.500000
-160.871545 32.893165 1.500000
-218.745953 317.768663 1.500000
-5.340466 59.040850 1.500000
166.442375 64.020957 1.500000
105.679125 317.777334 1.500000
135.971417 284.571730 1.500000
-27.900949 244.075468 1.500000
-113.073297 334.785056 1.500000
47.034147 347.611081 1.500000
-131.481753 203.326631 1.500000
142.058937 402.483959 1.500000
-133.878175 158.882532 1.500000
-83.362109 93.229569 1.500000
26.368254 343.811531 1.500000
14.585172 183.839578 1.500000
81.311800 357.377509 1.500000
-10.725637 47.992936 1.500000
247.575843 68.825863 1.500000
202.886005 46.405789 1.500000
228.216011 251.320797 1.500000
88.712911 343.731851 1.500000
91.599671 176.337982 1.500000
83.121067 66.005038 1.500000
-14.653526 164.547031 1.500000
-70.318475 156.355739 1.500000
76.144956 273.342624 1.500000
-232.243192 276.744013 1.500000
-235.203491 67.697905 1.500000
211.899684 181.461822 1.500000
-215.961456 268.704453 1.500000
33.316799 123.947007 1.500000
82.819180 177.206765 1.500000
-138.466516 259.692014 1.500000
231.695793 175.858464 1.500000
-141.034818 34.188701 1.500000
224.040592 105.427865 1.500000
162.965713 323.905700 1.500000
-108.788970 118.510503 1.500000
-159.949683 332.981626 1.500000
-69.731117 199.217943 1.500000
-25.980788 208.678812 1.500000
-112.630512 312.531961 1.500000
286.412063 167.201836 1.500000
-120.643138 115.300836 1.500000
192.752526 65.934544 1.500000
-155.455082 281.505728 1.500000
272.849477 201.426279 1.500000
-120.090271 335.954992 1.500000
-22.880920 196.825673 1.500000
54.398821 179.660332 1.500000
-181.689323 135.695639 1.500000
191.943693 99.234326 1.500000
-96.827215 335.737936 1.500000
47.520764 64.552596 1.500000
52.561347 363.245415 1.500000
76.138457 36.173416 1.500000
-210.777800 220.068393 1.500000
-152.113558 44.883537 1.500000
-153.907448 323.416670 1.500000
-78.103354 110.910328 1.500000
-161.497195 243.413686 1.500000
243.884140 367.227358 1.500000
33.488134 266.999937 1.500000
85.381351 99.540242 1.500000
-54.258258 325.764209 1.500000
-95.208427 188.607303 1.500000
27.851215 34.645909 1.500000
-88.813514 209.991868 1.500000
-56.647760 334.189821 1.500000
-2.015461 181.677937 1.500000
24.756258 311.140535 1.500000
281.442893 295.038660 1.500000
-125.110500 196.623773 1.500000
23.560718 151.914411 1.500000
-162.112252 296.157551 1.500000
-55.526085 165.061707 1.500000
142.134299 95.438728 1.500000
-147.911921 143.845450 1.500000
69.455619 357.536725 1.500000
-26.699941 134.937695 1.500000
-214.495866 115.214602 1.500000
252.349671 75.942135 1.500000
-19.228017 44.591157 1.500000
174.904532 394.924474 1.500000
-19.016503 228.320134 1.500000
256.599808 296.968315 1.500000
-85.907377 320.897841 1.500000
-29.624786 156.415896 1.500000
163.720497 323.135553 1.500000
-61.823941 386.819221 1.500000
-47.471749 303.163402 1.500000
284.228185 293.755662 1.500000
52.474155 185.521634 1.500000
119.475205 344.686938 1.500000
92.789841 64.042087 1.500000
192.764032 309.143150 1.500000
216.107198 158.458139 1.500000
52.017520 236.886362 1.500000
-87.821117 363.459916 1.500000
-227.073420 248.432815 1.500000
80.216838 32.373470 1.500000
192.848688 293.683016 1.500000
-2.770435 376.725668 1.500000
-152.730753 274.754451 1.500000
-91.732130 347.131281 1.500000
28.721734 339.755977 1.500000
201.580517 349.174478 1.500000
-153.686275 152.090516 1.500000
82.756676 209.735406 1.500000
154.349318 352.351343 1.500000
253.096862 370.598980 1.500000
-176.694717 82.835374 1.500000
247.110105 95.001964 1.500000
79.225475 156.634325 1.500000
165.894649 317.610686 1.500000
-209.288282 358.050767 1.500000
27.485109 249.989824 1.500000
90.934678 67.533293 1.500000
-77.557680 141.233397 1.500000
-17.967769 348.992605 1.500000
49.262552 160.424485 1.500000
50.083078 72.361326 1.500000
-218.548707 143.394200 1.500000
-7.767501 332.699491 1.500000
-130.129800 215.042567 1.500000
248.557351 94.865851 1.500000
273.768206 151.441045 1.500000
-82.521749 380.573234 1.500000
-150.070983 190.943696 1.500000
-127.723979 185.033129 1.500000
10.939339 86.947895 1.500000
220.390584 142.807982 1.500000
22.795604 331.670090 1.500000
-206.194365 314.569978 1.500000
-219.706783 190.435663 1.500000
-120.817270 363.723943 1.500000
206.037775 169.481847 1.500000
86.513883 350.145907 1.500000
57.818285 35.635503 1.500000
-76.157597 157.074639 1.500000
245.423486 346.116103 1.500000
-65.523383 368.367657 1.500000
198.774238 311.128384 1.500000
229.152203 273.585871 1.500000
14.624520 334.149085 1.500000
231.356273 294.200350 1.500000
-96.661239 127.049340 1.500000
104.935604 204.841647 1.500000
-193.352859 272.613112 1.500000
6.243862 252.125956 1.500000
-127.670231 355.674964 1.500000
-205.675242 205.007403 1.500000
-238.446680 95.742030 1.500000
-70.706128 111.640334 1.500000
67.488241 350.793840 1.500000
-3.584792 33.544971 1.500000
-81.775978 353.408699 1.500000
286.412063 49.113657 1.500000
256.254259 174.638348 1.500000
-178.148340 325.716697 1.500000
-19.558244 179.628885 1.500000
99.165650 341.590164 1.500000
146.013863 66.154705 1.500000
-49.117761 225.300876 1.500000
158.834362 242.593759 1.500000
-178.343930 360.862196 1.500000
-64.614563 62.946752 1.500000
134.987367 156.206482 1.500000
91.457090 274.447716 1.500000
201.542963 397.955920 1.500000
-211.892004 348.341395 1.500000
-146.322453 341.128543 1.500000
-216.873679 223.507679 1.500000
-130.392875 242.214955 1.500000
-236.415334 350.732949 1.500000
23.603029 348.485199 1.500000
38.568459 327.804891 1.500000
108.099181 336.087841 1.500000
-35.806704 355.176364 1.500000
-237.159848 72.049937 1.500000
117.533791 138.855542 1.500000
-209.135258 394.520266 1.500000
213.374686 231.693602 1.500000
-222.080440 93.484609 1.500000
44.996664 215.913877 1.500000
233.462989 265.832369 1.500000
61.337189 337.118915 1.500000
80.313381 332.582758 1.500000
117.729397 49.239825 1.500000
-176.441917 199.345057 1.500000
108.619675 38.600679 1.500000
227.979830 356.770273 1.500000
276.365256 90.873955 1.500000
-11.990159 268.034254 1.500000
-56.199810 239.146583 1.500000
156.444847 259.770523 1.500000
45.024118 237.847480 1.500000
-103.323922 302.037023 1.500000
-154.881839 260.263407 1.500000
-150.702579 62.122421 1.500000
1.772202 165.765515 1.500000
-150.483265 226.540344 1.500000
-234.053103 148.883657 1.500000
-211.559090 311.177341 1.500000
252.658216 148.214961 1.500000
-200.683227 343.800543 1.500000
-202.477243 80.673600 1.500000
5.392893 315.215685 1.500000
-114.004820 103.096779 1.500000
269.081416 223.193194 1.500000
240.253706 143.141445 1.500000
-21.102281 270.638712 1.500000
-2.808164 106.418646 1.500000
-40.943133 326.899524 1.500000
-218.874467 249.187044 1.500000
-89.255581 382.811102 1.500000
-178.326017 293.958011 1.500000
-187.241050 251.519850 1.500000
57.968201 339.767623 1.500000
-187.613938 107.526497 1.500000
-186.738748 261.257485 1.500000
16.889446 175.689381 1.500000
-13.312793 306.636877 1.500000
-171.725968 31.898009 1.500000
-240.337582 183.974674 1.500000
-135.063432 272.541337 1.500000
-116.371599 194.936426 1.500000
184.091877 116.757045 1.500000
241.541469 205.364863 1.500000
-23.436964 348.517495 1.500000
-27.370155 102.477643 1.500000
136.191415 165.564692 1.500000
90.683908 395.719194 1.500000
-142.328682 370.683276 1.500000
-178.558163 38.250400 1.500000
-14.698948 223.082410 1.500000
56.980408 52.946636 1.500000
-166.679440 368.518522 1.500000
-85.711012 189.198850 1.500000
-80.375873 180.855292 1.500000
-104.302996 127.734289 1.500000
6.958295 244.595708 1.500000
103.451266 83.316488 1.500000
35.297198 327.700928 1.500000
-132.635584 211.638682 1.500000
-186.983442 239.774937 1.500000
194.240429 347.264367 1.500000
12.462788 90.730304 1.500000
-203.579791 94.738179 1.500000
-107.875341 183.418173 1.500000
177.783367 324.062398 1.500000
156.716935 50.011984 1.500000
223.505606 328.159075 1.500000
77.669683 219.810999 1.500000
-15.554606 233.926923 1.500000
-14.031438 242.044198 1.500000
-142.589328 47.401288 1.500000
103.314259 119.136530 1.500000
71.797519 317.041417 1.500000
-158.247507 183.834083 1.500000
222.255172 236.318898 1.500000
-47.248658 385.219455 1.500000
-212.467435 43.727210 1.500000
-62.239533 194.522084 1.500000
211.990095 160.701748 1.500000
243.752670 67.446706 1.500000
15.182987 382.737996 1.500000
264.937323 389.063266 1.500000
222.459224 146.427748 1.500000
193.652963 383.375149 1.500000
214.409187 45.614449 1.500000
-35.765157 395.957873 1.500000
157.638449 345.360555 1.500000
59.764052 110.098280 1.500000
143.032429 256.848242 1.500000
-144.202728 333.054339 1.500000
146.615170 141.424854 1.500000
262.000992 160.481998 1.500000
-77.953477 263.020732 1.500000
285.249822 82.177272 1.500000
-41.392082 69.771001 1.500000
-134.849823 118.901717 1.500000
-184.386422 302.353665 1.500000
170.982201 164.818008 1.500000
48.692792 220.348794 1.500000
-78.163814 98.576744 1.500000
79.141097 98.565717 1.500000
-64.284998 269.352604 1.500000
-6.840995 64.275381 1.500000
213.567770 277.288630 1.500000
108.758264 178.401234 1.500000
161.820031 283.061177 1.500000
62.120466 166.648789 1.500000
282.335723 345.034335 1.500000
-114.011106 50.897029 1.500000
-101.632914 359.385200 1.500000
-196.538994 131.435748 1.500000
53.456141 41.143679 1.500000
81.852949 240.415485 1.500000
142.713757 110.291024 1.500000
-69.251782 200.784002 1.500000
-237.609516 333.477452 1.500000
91.518640 324.230224 1.500000
286.412063 255.577670 1.500000
-83.602000 395.603059 1.500000
-143.060549 198.762821 1.500000
-94.689861 40.835803 1.500000
-19.568927 334.471344 1.500000
-107.339320 105.557024 1.500000
-55.474444 94.198292 1.500000
96.464513 54.780951 1.500000
-53.465541 152.385842 1.500000
-33.761059 153.582250 1.500000
-218.713019 143.345113 1.500000
238.108780 248.069763 1.500000
-25.377411 308.354994 1.500000
-63.079982 382.188658 1.500000
-197.906589 63.031572 1.500000
96.244596 83.027932 1.500000
219.005023 245.992646 1.500000
-220.729287 61.809222 1.500000
-162.414542 167.843174 1.500000
-158.487896 255.838672 1.500000
77.601910 313.430443 1.500000
247.280403 110.480914 1.500000
-15.065098 276.451177 1.500000
-57.446248 271.126646 1.500000
164.620440 354.964751 1.500000
146.831771 141.578549 1.500000
-113.251859 303.970518 1.500000
-153.810347 308.868807 1.500000
-52.769410 114.480850 1.500000
171.547044 260.336542 1.500000
126.718992 282.368958 1.500000
110.569988 130.787175 1.500000
196.052270 196.757913 1.500000
-93.481242 193.758389 1.500000
-59.000503 319.812342 1.500000
-216.433739 26.435804 1.500000
216.004921 217.067512 1.500000
70.175385 91.236186 1.500000
-81.328688 273.278525 1.500000
-202.616747 282.782711 1.500000
140.993208 211.597357 1.500000
155.559789 229.356774 1.500000
105.076749 148.224077 1.500000
-132.272100 142.154749 1.500000
245.619201 308.337189 1.500000
157.048097 78.692511 1.500000
106.385760 317.117845 1.500000
100.759245 270.571421 1.500000
237.510697 359.406710 1.500000
248.062647 120.198544 1.500000
77.342116 215.636613 1.500000
-23.447977 37.800627 1.500000
-50.097752 370.016702 1.500000
189.309272 277.033322 1.500000
104.711789 261.309788 1.500000
-200.207025 305.822698 1.500000
-167.085382 137.123371 1.500000
227.563235 250.160668 1.500000
222.837387 326.127592 1.500000
262.623477 63.006077 1.500000
-13.395610 389.713662 1.500000
170.712613 360.544801 1.500000
194.142689 387.724905 1.500000
-68.464736 331.170118 1.500000
-155.691855 131.796593 1.500000
286.412063 247.071249 1.500000
-219.741787 74.947621 1.500000
79.623177 309.346877 1.500000
108.805217 80.050909 1.500000
117.888928 357.187602 1.500000
-108.320562 117.706728 1.500000
145.254498 88.986402 1.500000
-129.242071 49.180557 1.500000
193.272236 290.439323 1.500000
-127.934856 97.817131 1.500000
126.257882 103.975717 1.500000
166.372066 86.969155 1.500000
-145.109803 141.316851 1.500000
-116.845300 376.208266 1.500000
166.467260 207.631055 1.500000
-191.850419 123.931848 1.500000
-139.834373 92.084759 1.500000
1.344227 27.238236 1.500000
251.038009 167.881890 1.500000
55.011049 67.381950 1.500000
-33.164019 40.493805 1.500000
276.375028 67.322139 1.500000
2.966983 148.972918 1.500000
-16.919568 315.330921 1.500000
-21.942109 49.323242 1.500000
-79.680750 282.484024 1.500000
-67.637107 257.208721 1.500000
122.217011 358.355942 1.500000
-222.908553 97.900042 1.500000
119.584327 329.001397 1.500000
-133.779226 351.065175 1.500000
-37.371310 390.642043 1.500000
-162.707239 331.218898 1.500000
48.866670 70.500123 1.500000
145.622333 381.465317 1.500000
-55.585851 335.441003 1.500000
-157.481730 107.871029 1.500000
-119.001946 91.164723 1.500000
193.412399 378.151245 1.500000
-97.535111 88.111053 1.500000
167.115149 319.197004 1.500000
-71.696809 178.235794 1.500000
-136.477705 295.781293 1.500000
136.906651 54.764440 1.500000
8.226530 294.857904 1.500000
-217.531590 219.908211 1.500000
265.760146 362.866442 1.500000
-161.634808 92.465651 1.500000
-53.042620 66.369763 1.500000
-37.052643 101.187116 1.500000
24.521284 57.278665 1.500000
170.865283 395.550849 1.500000
-240.035709 72.530672 1.500000
249.859236 100.476812 1.500000
105.159631 333.328750 1.500000
258.685747 118.852441 1.500000
191.512961 109.939933 1.500000
251.613895 282.793993 1.500000
78.576196 179.017801 1.500000
-49.070981 340.588260 1.500000
-2.778797 265.876987 1.500000
107.205399 133.995583 1.500000
-16.822523 245.596859 1.500000
145.512453 356.103975 1.500000
-192.973832 161.674284 1.500000
204.422246 306.412358 1.500000
-134.379258 183.195920 1.500000
258.335909 235.174889 1.500000
-162.906484 304.393300 1.500000
-171.901932 51.971534 1.500000
186.456559 196.029283 1.500000
192.940371 58.444462 1.500000
150.908939 299.972398 1.500000
269.872494 249.631814 1.500000
-93.818221 148.179326 1.500000
194.900433 51.601113 1.500000
-57.733516 372.646728 1.500000
40.255634 146.878018 1.500000
-4.709711 131.754220 1.500000
-236.782726 63.996327 1.500000
63.033954 244.872382 1.500000
151.805548 124.879687 1.500000
-144.080464 351.200440 1.500000
245.993761 284.521898 1.500000
37.278791 26.435804 1.500000
-149.677884 242.139379 1.500000
99.288152 117.483505 1.500000
-135.502664 29.901611 1.500000
-207.734675 255.482430 1.500000
120.956410 99.961280 1.500000
-180.036363 363.299422 1.500000
-185.393528 242.253207 1.500000
150.575310 100.343951 1.500000
-210.507558 393.997338 1.500000
182.815617 231.644792 1.500000
177.640548 89.740196 1.500000
-164.794887 223.105166 1.500000
36.565816 389.006618 1.500000
-185.596358 191.603206 1.500000
99.155544 189.936692 1.500000
-205.732848 200.798221 1.500000
255.927430 129.033332 1.500000
-131.107348 85.349723 1.500000
119.035641 240.219438 1.500000
-173.983760 363.721845 1.500000
-128.783861 304.563481 1.500000
-1.511549 65.346273 1.500000
58.019334 178.228958 1.500000
286.412063 31.592614 1.500000
-232.191361 145.653830 1.500000
-240.337582 275.491300 1.500000
-52.333893 134.206634 1.500000
-45.642671 343.022952 1.500000
224.152447 204.137959 1.500000
246.271421 277.767107 1.500000
222.158416 360.272624 1.500000
-170.924079 283.266552 1.500000
-21.903287 364.440239 1.500000
147.221622 327.988750 1.500000
-78.164159 241.556051 1.500000
110.891065 139.696913 1.500000
-116.805236 136.452143 1.500000
-68.234774 352.274541 1.500000
209.419132 50.423570 1.500000
-105.806596 386.299369 1.500000
262.546949 150.336334 1.500000
-75.059572 303.667607 1.500000
-229.370227 153.889757 1.500000
-101.475146 386.935011 1.500000
-152.676976 39.542666 1.500000
32.407638 162.427659 1.500000
-183.837417 350.760848 1.500000
84.051596 127.594600 1.500000
220.644502 131.346636 1.500000
-45.678923 365.319032 1.500000
-149.211736 341.210135 1.500000
-26.135644 69.857534 1.500000
176.101722 240.319767 1.500000
68.767537 110.700828 1.500000
-184.761179 113.177011 1.500000
42.904063 256.455606 1.500000
4.097032 70.949284 1.500000
-67.493255 196.668501 1.500000
-182.479504 123.103601 1.500000
280.710759 349.831883 1.500000
-149.151458 237.037534 1.500000
-140.495185 104.351526 1.500000
-165.747866 375.389374 1.500000
65.701944 337.067890 1.500000
-8.562850 126.522012 1.500000
-104.992910 385.158624 1.500000
-17.233130 127.519225 1.500000
115.959685 134.224488 1.500000
-91.164399 166.204187 1.500000
245.467911 90.558310 1.500000
-75.704674 285.640134 1.500000
-135.701178 238.148489 1.500000
260.869464 361.757244 1.500000
191.499816 119.047953 1.500000
-61.500802 93.624507 1.500000
196.083175 166.783499 1.500000
27.371943 83.913372 1.500000
-62.531011 383.984942 1.500000
203.714611 292.542913 1.500000
162.508502 326.024523 1.500000
-89.551996 303.939785 1.500000
76.882446 115.443944 1.500000
-45.494336 85.283313 1.500000
-235.146935 185.125110 1.500000
263.934705 331.681722 1.500000
50.951738 153.373327 1.500000
74.136311 28.018757 1.500000
83.476498 277.370515 1.500000
50.146233 98.284875 1.500000
-86.487916 229.632408 1.500000
271.692567 35.628443 1.500000
85.881974 214.142554 1.500000
115.919618 174.191868 1.500000
-4.252741 358.942002 1.500000
-94.712579 296.169853 1.500000
-206.892362 40.732746 1.500000
-53.407259 323.878875 1.500000
-149.320654 326.077819 1.500000
108.976650 281.854517 1.500000
219.015313 384.507556 1.500000
-77.673578 330.394142 1.500000
-63.036048 108.559046 1.500000
112.835867 171.478700 1.500000
-161.202718 157.547639 1.500000
245.062526 211.861586 1.500000
-52.728099 385.539468 1.500000
-187.396784 261.564838 1.500000
-146.781640 139.918984 1.500000
252.679218 378.131543 1.500000
-111.256383 288.467171 1.500000
110.748410 127.779653 1.500000
-153.815231 375.030690 1.500000
-138.360587 153.665460 1.500000
223.729829 221.155149 1.500000
-162.984698 206.966092 1.500000
-230.839636 373.443977 1.500000
24.195516 126.362377 1.500000
219.213253 150.591084 1.500000
-65.876085 283.332898 1.500000
-170.352598 362.653921 1.500000
275.690930 68.341741 1.500000
113.439725 109.045163 1.500000
208.932012 384.310106 1.500000
159.582222 319.400769 1.500000
132.631501 156.246805 1.500000
-45.126508 160.399053 1.500000
-62.152441 199.639215 1.500000
138.571064 275.220617 1.500000
139.917531 238.880156 1.500000
255.164679 318.207272 1.500000
58.493058 49.471566 1.500000
-82.677475 332.281152 1.500000
13.997296 45.008670 1.500000
74.271019 360.608296 1.500000
-14.551296 41.842805 1.500000
176.242162 77.154736 1.500000
71.931231 94.407770 1.500000
-235.847071 116.086811 1.500000
59.565220 180.038171 1.500000
95.506020 274.571040 1.500000
244.876518 365.060104 1.500000
-24.536083 223.186052 1.500000
65.096550 222.084508 1.500000
8.301955 147.793960 1.500000
39.761818 333.859689 1.500000
-202.872877 61.182266 1.500000
234.841680 141.262339 1.500000
240.176739 58.361050 1.500000
45.110957 107.043204 1.500000
47.217074 247.633015 1.500000
-210.583828 76.122937 1.500000
77.546493 64.966855 1.500000
-12.932937 341.659222 1.500000
133.876997 74.495745 1.500000
-215.535628 254.886418 1.500000
135.049558 162.314034 1.500000
-92.198636 363.139703 1.500000
105.288575 291.500132 1.500000
92.539722 45.208745 1.500000
-121.914707 367.675299 1.500000
-7.018443 181.442551 1.500000
194.682292 131.507165 1.500000
79.197745 281.484538 1.500000
-204.529081 295.579108 1.500000
-3.257814 139.768016 1.500000
-76.708005 158.195222 1.500000
100.255045 84.312491 1.500000
82.210238 258.156551 1.500000
-240.337582 391.871007 1.500000
79.089203 185.466806 1.500000
147.334484 402.409249 1.500000
165.043202 96.273680 1.500000
-208.774264 327.040350 1.500000
-81.904981 378.481847 1.500000
-19.403066 287.285765 1.500000
-149.021930 68.001703 1.500000
-24.705982 152.257855 1.500000
-203.189501 57.443752 1.500000
-182.936027 253.276756 1.500000
115.136653 399.478708 1.500000
-108.573582 165.005900 1.500000
135.268252 80.226249 1.500000
-208.631970 128.996498 1.500000
55.517512 243.639205 1.500000
-34.150382 244.007747 1.500000
180.745856 109.697095 1.500000
174.122193 310.529882 1.500000
-43.737196 59.586011 1.500000
84.651915 263.334441 1.500000
-118.518134 184.833193 1.500000
59.667329 73.331018 1.500000
-195.034748 260.734414 1.500000
-12.585325 277.808302 1.500000
-144.076585 192.191292 1.500000
223.406318 327.544936 1.500000
-1.693586 213.226773 1.500000
71.599312 132.539016 1.500000
-51.471779 386.117869 1.500000
-89.293053 386.261045 1.500000
-133.894130 59.919291 1.500000
247.181271 384.274494 1.500000
176.829470 316.858664 1.500000
-166.893675 65.269040 1.500000
154.703797 219.421765 1.500000
-15.257209 36.468192 1.500000
-230.340199 246.821235 1.500000
37.989805 381.091577 1.500000
-168.775583 162.867593 1.500000
-129.065451 215.291770 1.500000
128.566615 112.780274 1.500000
-100.603447 230.214273 1.500000
229.741771 328.543710 1.500000
104.553200 108.280935 1.500000
196.136012 231.893645 1.500000
85.064910 157.325602 1.500000
214.694126 311.101903 1.500000
-50.869723 290.440897 1.500000
46.019316 291.444181 1.500000
32.932521 172.418254 1.500000
233.477385 254.708674 1.500000
-157.328648 267.576244 1.500000
60.823393 282.534307 1.500000
155.345516 246.245011 1.500000
-46.854904 354.510770 1.500000
217.415036 120.704708 1.500000
-44.337056 42.538372 1.500000
-147.936322 387.140624 1.500000
68.661519 49.520876 1.500000
-16.582034 362.282107 1.500000
-238.059673 259.451295 1.500000
-206.931798 372.152756 1.500000
-135.810736 233.302860 1.500000
165.540938 333.992323 1.500000
232.474715 297.271375 1.500000
42.446502 223.844644 1.500000
-186.156476 167.550860 1.500000
40.278271 29.248116 1.500000
210.851982 116.850063 1.500000
154.557125 380.477392 1.500000
-85.594494 129.395916 1.500000
-175.422209 310.021100 1.500000
238.213192 220.953086 1.500000
214.626990 147.836226 1.500000
-215.396723 403.114324 1.500000
193.667996 42.802993 1.500000
-186.736877 248.495401 1.500000
-205.246966 201.556689 1.500000
158.031640 51.989299 1.500000
42.928442 101.417561 1.500000
-26.724932 288.374168 1.500000
235.714083 62.755365 1.500000
197.384365 325.610379 1.500000
-208.460502 259.828356 1.500000
80.838280 65.082947 1.500000
166.943098 138.314577 1.500000
50.590722 78.145988 1.500000
277.687807 325.258432 1.500000
119.141839 220.984846 1.500000
-186.111392 28.876901 1.500000
-132.340959 231.021631 1.500000
193.613180 206.648520 1.500000
284.767932 272.167147 1.500000
-190.207774 35.988399 1.500000
-184.427868 37.725295 1.500000
162.009770 157.300181 1.500000
-208.730909 284.106765 1.500000
-204.202189 279.166183 1.500000
227.123089 132.643459 1.500000
185.476819 110.976717 1.500000
223.891458 285.261504 1.500000
98.171875 36.302468 1.500000
-68.945737 235.144672 1.500000
242.420831 187.550486 1.500000
-79.394279 115.923754 1.500000
-98.521146 222.562600 1.500000
225.767339 109.767245 1.500000
118.193427 239.419299 1.500000
231.401724 83.476833 1.500000
-157.073748 176.878845 1.500000
260.252115 222.751557 1.500000
79.677260 35.056881 1.500000
114.405041 257.797464 1.500000
237.772806 307.605936 1.500000
-42.182437 389.815217 1.500000
135.308948 105.600360 1.500000
98.798250 105.040716 1.500000
174.930297 145.923189 1.500000
234.777226 361.405286 1.500000
115.528652 182.335234 1.500000
-208.467510 137.936358 1.500000
-145.200173 306.837606 1.500000
261.622595 37.948507 1.500000
270.526000 233.220856 1.500000
264.199862 195.858467 1.500000
-219.517318 264.442147 1.500000
-41.565862 299.813097 1.500000
157.877498 158.071999 1.500000
159.765876 262.014228 1.500000
-201.634687 224.638011 1.500000
81.677979 77.761972 1.500000
-164.124875 360.177409 1.500000
17.003904 309.127534 1.500000
-115.424237 374.328431 1.500000
-208.671813 296.103395 1.500000
-192.298607 124.268598 1.500000
242.669133 186.700463 1.500000
157.562030 171.716767 1.500000
248.426373 37.939155 1.500000
2.489196 178.679680 1.500000
-22.793769 152.401135 1.500000
-49.132092 29.930010 1.500000
78.737712 343.510485 1.500000
-57.933170 78.238759 1.500000
150.315394 212.244218 1.500000
182.825726 322.920237 1.500000
221.696105 254.195975 1.500000
-114.767760 90.305548 1.500000
37.810529 257.018575 1.500000
-126.072625 313.111979 1.500000
-221.834340 346.420191 1.500000
128.714778 146.676374 1.500000
48.387396 38.794067 1.500000
138.589387 250.371380 1.500000
-192.111119 117.564304 1.500000
283.976918 322.306568 1.500000
282.754944 283.073258 1.500000
9.905284 318.692792 1.500000
217.008403 397.041015 1.500000
-113.142394 250.032851 1.500000
146.423925 368.117586 1.500000
219.250808 266.098328 1.500000
188.589932 93.243371 1.500000
188.186966 322.108257 1.500000
-2.181596 286.632328 1.500000
187.499881 396.790228 1.500000
121.942624 120.032292 1.500000
-173.863397 153.765468 1.500000
-180.061215 334.327736 1.500000
166.818585 51.778095 1.500000
88.758482 267.421106 1.500000
34.894126 221.457270 1.500000
235.807507 90.940644 1.500000
106.963690 94.876757 1.500000
-34.677365 330.745452 1.500000
-21.445290 26.435804 1.500000
78.702394 305.316956 1.500000
156.541549 296.972193 1.500000
56.470144 269.253216 1.500000
27.538566 177.020113 1.500000
143.400141 39.896163 1.500000
132.114625 330.783397 1.500000
194.883763 74.815970 1.500000
-205.097517 135.881112 1.500000
158.902352 381.372457 1.500000
28.111814 140.361020 1.500000
-204.421099 129.124477 1.500000
115.386254 394.839428 1.500000
132.684767 60.553007 1.500000
36.106863 84.661791 1.500000
181.346427 190.290874 1.500000
-77.917359 320.126482 1.500000
-137.251050 364.597558 1.500000
-53.228185 306.392918 1.500000
-24.090117 396.882387 1.500000
119.057375 34.524747 1.500000
204.042553 254.980526 1.500000
138.074769 73.688141 1.500000
-145.057243 368.573797 1.500000
-50.045726 374.783276 1.500000
-155.204022 141.673471 1.500000
121.072881 335.748379 1.500000
-113.950560 263.232268 1.500000
34.753242 62.770520 1.500000
181.353401 250.848259 1.500000
112.559331 390.530316 1.500000
-80.451587 144.878718 1.500000
-62.446976 27.840138 1.500000
102.477032 395.154234 1.500000
45.244092 181.281783 1.500000
-193.017802 188.912811 1.500000
224.392178 292.653321 1.500000
30.136477 251.834891 1.500000
3.803700 145.318392 1.500000
-133.307850 66.748950 1.500000
-47.116776 336.401137 1.500000
-67.500577 204.025113 1.500000
-97.483774 274.639167 1.500000
66.104887 348.666914 1.500000
5.613803 33.434556 1.500000
226.599814 350.502883 1.500000
255.599966 310.065889 1.500000
-121.970903 384.085886 1.500000
-183.341493 111.309358 1.500000
172.595776 152.408627 1.500000
283.049458 275.008479 1.500000
212.073302 376.046665 1.500000
-225.859508 398.384419 1.500000
-104.906680 184.346393 1.500000
-223.323108 235.782958 1.500000
190.817245 87.710700 1.500000
62.277998 284.494636 1.500000
30.716198 339.261650 1.500000
48.004858 326.270382 1.500000
-111.319394 155.143247 1.500000
79.945773 386.154686 1.500000
-224.680544 71.618791 1.500000
99.769146 217.187121 1.500000
147.820232 234.891174 1.500000
117.091220 228.239733 1.500000
-66.650576 312.945810 1.500000
